      ,Contrast,Brightness,Saturation,Hue,Repeated Colors
Images/ducks\duck_274,0.19030304985303922,0.8197172235294117,0.15735016470588234,0.18844343529411764,"[(255, 255, 255), (254, 254, 254), (254, 255, 255), (208, 210, 225), (204, 216, 228)]"
Images/ducks\duck_275,0.35599152956673685,0.5579987607843137,0.538932062745098,0.13063195294117647,"[(218, 183, 151), (204, 169, 137), (212, 177, 145), (213, 178, 146), (215, 180, 148)]"
Images/ducks\duck_276,0.4918281690689434,0.544291937254902,0.31962992941176466,0.09976751372549018,"[(254, 253, 251), (253, 252, 250), (252, 251, 249), (255, 254, 252), (130, 131, 126)]"
Images/ducks\duck_277,0.29389919337035103,0.537707294117647,0.32018219607843135,0.16986950588235294,"[(98, 101, 80), (101, 104, 83), (102, 105, 84), (94, 109, 104), (97, 100, 79)]"
Images/ducks\duck_278,0.35119657157691914,0.49012762352941175,0.35221305098039213,0.19964387450980392,"[(1, 5, 4), (97, 114, 108), (96, 113, 107), (97, 113, 110), (95, 113, 113)]"
Images/ducks\duck_279,0.72103072647728,0.32611546666666663,0.4937926274509804,0.07996316862745098,"[(32, 32, 30), (31, 31, 29), (49, 40, 35), (17, 16, 14), (18, 17, 15)]"
Images/ducks\duck_280,0.19490775758689324,0.8362795450980393,0.12515130980392156,0.0483516862745098,"[(245, 235, 234), (242, 232, 230), (243, 233, 231), (241, 231, 229), (244, 234, 233)]"
Images/ducks\duck_281,0.4840779035868512,0.46528716862745095,0.552558337254902,0.06390084705882353,"[(98, 81, 73), (100, 83, 73), (59, 43, 30), (97, 80, 72), (166, 124, 66)]"
Images/ducks\duck_282,0.6694416298937232,0.38508586666666667,0.47569342745098037,0.1365659450980392,"[(0, 0, 4), (0, 4, 0), (1, 3, 0), (7, 12, 6), (204, 174, 140)]"
Images/ducks\duck_283,0.1887420607036959,0.8906767372549019,0.24987648627450978,0.047146509803921564,"[(255, 255, 255), (255, 255, 253), (254, 254, 254), (255, 255, 251), (254, 254, 252)]"
Images/ducks\duck_284,0.518005926794022,0.4042269333333333,0.42976194509803917,0.19754588235294115,"[(36, 33, 28), (18, 18, 16), (17, 17, 15), (20, 21, 16), (16, 16, 14)]"
Images/ducks\duck_285,0.4053306414685093,0.48791970196078427,0.36840475294117647,0.39408718431372547,"[(93, 115, 164), (94, 116, 165), (92, 114, 163), (105, 122, 166), (95, 117, 166)]"
Images/ducks\duck_286,0.5620443553395081,0.3908342117647059,0.2869738980392157,0.07217658039215685,"[(20, 19, 15), (21, 20, 16), (19, 18, 14), (22, 21, 17), (18, 17, 13)]"
Images/ducks\duck_287,0.5479473350288913,0.3839869019607843,0.3240902431372549,0.17654795294117648,"[(177, 177, 189), (176, 176, 188), (178, 178, 190), (175, 175, 187), (179, 179, 191)]"
Images/ducks\duck_288,0.5120026957539996,0.5590676078431372,0.31090864313725486,0.07236930196078431,"[(224, 217, 199), (224, 215, 198), (223, 216, 198), (225, 216, 199), (225, 218, 200)]"
Images/ducks\duck_289,0.5136999155037674,0.5344286745098039,0.2345491607843137,0.15026138039215686,"[(0, 1, 0), (0, 0, 2), (0, 0, 0), (1, 1, 3), (1, 0, 0)]"
Images/ducks\duck_290,0.27267075164713933,0.44088884705882353,0.18841385098039212,0.24331474509803921,"[(143, 142, 147), (144, 143, 148), (142, 141, 146), (145, 144, 149), (146, 145, 150)]"
Images/ducks\duck_291,0.5458379780988846,0.36004746666666665,0.5067534745098039,0.20204495686274507,"[(255, 255, 255), (254, 254, 254), (253, 253, 253), (254, 254, 252), (254, 255, 255)]"
Images/ducks\duck_292,0.3350017973769424,0.6577508862745097,0.10459438431372547,0.15255281568627452,"[(218, 221, 212), (219, 222, 213), (220, 223, 214), (214, 217, 208), (222, 225, 216)]"
Images/ducks\duck_293,0.7806672930016143,0.33546127058823527,0.47564522352941174,0.1382336156862745,"[(18, 26, 11), (18, 25, 17), (16, 23, 15), (20, 28, 13), (21, 29, 14)]"
Images/ducks\duck_294,0.6074763315092857,0.41369741176470587,0.49611214117647057,0.2566845176470588,"[(18, 20, 59), (19, 21, 60), (20, 22, 61), (21, 23, 62), (22, 24, 63)]"
Images/ducks\duck_295,0.46452052784589715,0.5123855843137255,0.5821130352941176,0.15794776470588234,"[(33, 62, 32), (40, 81, 41), (30, 67, 34), (32, 67, 35), (38, 83, 42)]"
Images/ducks\duck_296,0.5900747011415218,0.4713121254901961,0.4643751843137255,0.338166368627451,"[(23, 12, 16), (20, 14, 16), (135, 28, 74), (136, 29, 75), (26, 19, 27)]"
Images/ducks\duck_297,0.3485034762788049,0.5571969254901961,0.3512809725490196,0.11153982745098039,"[(157, 119, 98), (158, 120, 99), (156, 118, 97), (155, 117, 96), (159, 121, 100)]"
Images/ducks\duck_298,0.3485034762788049,0.5571969254901961,0.3512809725490196,0.11153982745098039,"[(157, 119, 98), (158, 120, 99), (156, 118, 97), (155, 117, 96), (159, 121, 100)]"
Images/ducks\duck_299,0.6924031330573149,0.3411403607843137,0.3962777098039216,0.4280130039215686,"[(44, 19, 41), (45, 20, 42), (49, 24, 46), (47, 22, 44), (48, 23, 45)]"
Images/ducks\duck_300,0.1919634540626655,0.704419388235294,0.27170793725490194,0.18146421960784315,"[(179, 163, 130), (178, 162, 129), (170, 154, 121), (180, 164, 131), (174, 158, 125)]"
Images/pandas\panda_1,0.6207232632167208,0.4358406745098039,0.35318850196078433,0.18309338039215686,"[(1, 1, 1), (0, 0, 0), (0, 1, 0), (2, 2, 2), (0, 2, 0)]"
Images/pandas\panda_2,0.8792995442028563,0.32143251764705877,0.25646803137254903,0.2658036549019608,"[(1, 1, 1), (2, 2, 2), (3, 3, 3), (4, 4, 4), (0, 0, 0)]"
Images/pandas\panda_3,0.6890152939358494,0.3542902117647059,0.2751375529411765,0.2161520156862745,"[(2, 1, 7), (4, 3, 9), (3, 2, 8), (5, 4, 10), (4, 3, 8)]"
Images/pandas\panda_4,0.6235526657524554,0.4197640470588235,0.2580922509803922,0.216963231372549,"[(0, 0, 0), (1, 1, 1), (0, 0, 2), (1, 1, 3), (2, 2, 2)]"
Images/pandas\panda_5,0.46536332491019106,0.45958665098039214,0.3014653176470588,0.18987690980392155,"[(25, 26, 28), (26, 27, 29), (24, 25, 27), (23, 24, 26), (27, 28, 30)]"
Images/pandas\panda_6,0.6167784280095416,0.4374837019607843,0.1908656,0.2820423215686274,"[(221, 226, 229), (223, 228, 231), (222, 227, 230), (224, 229, 232), (219, 224, 227)]"
Images/pandas\panda_7,0.4433493825005527,0.5300775529411764,0.3962594823529412,0.0673444705882353,"[(78, 61, 41), (75, 59, 44), (111, 87, 59), (94, 75, 43), (110, 86, 58)]"
Images/pandas\panda_8,0.41731404609667355,0.43164586666666666,0.31231019607843136,0.2105091137254902,"[(5, 8, 17), (4, 7, 16), (3, 6, 15), (6, 9, 18), (7, 10, 19)]"
Images/pandas\panda_9,0.8613327750976552,0.38147433725490193,0.37314321568627445,0.2492677960784314,"[(231, 244, 250), (230, 241, 247), (232, 243, 249), (230, 243, 249), (231, 242, 248)]"
Images/pandas\panda_10,0.6668201030070825,0.4287028705882353,0.09918542745098038,0.2669163137254902,"[(34, 34, 36), (35, 35, 37), (33, 33, 35), (36, 36, 38), (46, 49, 42)]"
Images/pandas\panda_11,0.7407933682463775,0.341139168627451,0.28627446274509805,0.13414072156862744,"[(9, 8, 13), (8, 7, 12), (9, 9, 11), (7, 6, 11), (10, 10, 12)]"
Images/pandas\panda_12,0.5993839253215725,0.46594505098039213,0.2875198745098039,0.2190923294117647,"[(3, 4, 8), (4, 5, 9), (3, 3, 3), (3, 4, 9), (2, 2, 2)]"
Images/pandas\panda_13,0.5767048090286856,0.30671174901960785,0.31771738039215686,0.1302294117647059,"[(43, 48, 41), (42, 47, 40), (58, 51, 35), (57, 50, 34), (44, 49, 42)]"
Images/pandas\panda_14,1.018656907226443,0.3263150745098039,0.3455030901960784,0.22623414901960784,"[(3, 5, 0), (1, 6, 0), (4, 6, 1), (2, 7, 1), (5, 7, 2)]"
Images/pandas\panda_15,0.5286083095102947,0.5504286901960784,0.19589634509803922,0.15504365490196076,"[(5, 5, 5), (7, 7, 9), (8, 8, 10), (6, 6, 6), (254, 249, 246)]"
Images/pandas\panda_16,0.5496446484681964,0.4264794823529412,0.29845050980392157,0.15391283137254902,"[(9, 4, 10), (11, 6, 12), (12, 7, 13), (8, 3, 9), (8, 4, 5)]"
Images/pandas\panda_17,0.45869304486738244,0.4560060705882353,0.21491256470588235,0.16114525490196077,"[(17, 17, 15), (16, 16, 14), (15, 15, 13), (18, 18, 16), (14, 14, 12)]"
Images/pandas\panda_18,0.6321242422667692,0.45662469019607843,0.23805610980392156,0.20508293333333333,"[(10, 14, 15), (8, 12, 13), (11, 17, 17), (10, 16, 16), (9, 15, 15)]"
Images/pandas\panda_19,0.626934887946737,0.5117405019607844,0.19238117647058822,0.30367195294117644,"[(251, 250, 255), (0, 0, 0), (1, 1, 1), (251, 251, 253), (250, 249, 254)]"
Images/pandas\panda_20,0.4588026647223538,0.5113067607843137,0.20089678431372548,0.19706461176470588,"[(8, 9, 4), (9, 10, 5), (7, 8, 3), (10, 11, 6), (11, 12, 7)]"
Images/pandas\panda_21,0.3949331638859016,0.3937481882352941,0.45818467450980394,0.16483167058823528,"[(19, 19, 19), (18, 18, 18), (17, 17, 17), (16, 16, 16), (20, 20, 20)]"
Images/pandas\panda_22,0.5633354994575227,0.4264930823529412,0.21877080784313724,0.10174412549019607,"[(31, 26, 23), (32, 27, 24), (30, 25, 22), (245, 244, 239), (33, 28, 25)]"
Images/pandas\panda_23,0.6366092908772648,0.4061474196078431,0.22382679215686274,0.2756384470588235,"[(250, 251, 246), (16, 17, 22), (24, 23, 28), (25, 24, 29), (26, 25, 30)]"
Images/pandas\panda_24,0.7016618556123485,0.31085628235294116,0.25234167843137256,0.16795625098039213,"[(5, 5, 5), (7, 7, 7), (8, 8, 8), (9, 9, 9), (6, 6, 6)]"
Images/pandas\panda_25,0.4370810242662452,0.5920371764705883,0.36496991372549015,0.13383978039215685,"[(247, 252, 246), (247, 252, 248), (24, 26, 21), (26, 28, 23), (20, 22, 17)]"
Images/pandas\panda_26,0.6941549903596022,0.42195248627450976,0.20702076862745097,0.23169002352941176,"[(3, 4, 8), (4, 5, 9), (2, 3, 7), (5, 6, 10), (6, 7, 11)]"
Images/pandas\panda_27,0.7762965054985799,0.4275507137254902,0.2502849725490196,0.19328037647058824,"[(7, 8, 12), (8, 9, 13), (6, 7, 11), (5, 6, 10), (9, 10, 14)]"
Images/pandas\panda_28,0.7701822139135568,0.4530143529411765,0.05519275294117647,0.2183360156862745,"[(19, 19, 19), (20, 20, 20), (254, 254, 254), (21, 21, 21), (18, 18, 18)]"
Images/pandas\panda_29,0.5938822117547788,0.4414728,0.13959076078431373,0.15233946666666667,"[(20, 20, 20), (21, 21, 21), (22, 22, 22), (23, 23, 23), (19, 19, 19)]"
Images/pandas\panda_30,0.36389715720547383,0.48741474509803917,0.1188995294117647,0.23486302745098037,"[(155, 145, 146), (156, 146, 147), (147, 162, 167), (154, 144, 145), (148, 163, 168)]"
Images/pandas\panda_31,0.9190407117009043,0.31561902745098036,0.34365695686274506,0.1423894431372549,"[(20, 16, 15), (21, 17, 16), (17, 13, 12), (18, 14, 13), (19, 15, 14)]"
Images/pandas\panda_32,0.4499268945053863,0.40991807058823526,0.49692189803921566,0.21423322352941176,"[(8, 10, 7), (6, 8, 5), (7, 9, 6), (5, 7, 4), (9, 11, 8)]"
Images/pandas\panda_33,0.511356830371239,0.5644398745098039,0.17363148235294115,0.3302420705882353,"[(239, 243, 255), (237, 243, 255), (233, 243, 255), (235, 241, 255), (240, 244, 255)]"
Images/pandas\panda_34,0.782659288136923,0.5015979921568627,0.1976581019607843,0.10529317647058824,"[(255, 255, 255), (254, 254, 254), (3, 3, 3), (253, 253, 253), (4, 2, 3)]"
Images/pandas\panda_35,1.2057834891571693,0.224130431372549,0.2639307607843137,0.39236111372549015,"[(4, 4, 6), (5, 5, 7), (4, 4, 4), (6, 6, 8), (3, 4, 6)]"
Images/pandas\panda_36,0.6582839498810953,0.3133690980392157,0.30673775686274507,0.18127419607843137,"[(56, 75, 55), (57, 76, 56), (55, 74, 54), (6, 8, 5), (53, 72, 52)]"
Images/pandas\panda_37,0.6323939430706682,0.44490892549019606,0.1580690039215686,0.15119941960784314,"[(16, 16, 16), (17, 17, 17), (15, 15, 15), (18, 18, 18), (14, 14, 14)]"
Images/pandas\panda_38,0.6467472357021038,0.42588188235294117,0.315279137254902,0.2881778196078431,"[(6, 18, 30), (6, 19, 28), (5, 17, 29), (255, 255, 255), (255, 255, 253)]"
Images/pandas\panda_39,0.9724146684423519,0.30861334901960785,0.27202945882352936,0.29774169411764706,"[(5, 3, 4), (4, 2, 3), (3, 1, 2), (6, 4, 5), (7, 5, 6)]"
Images/pandas\panda_40,0.44822715327780766,0.37794202352941175,0.3887814274509804,0.3436088,"[(74, 102, 123), (83, 114, 142), (75, 103, 124), (73, 101, 122), (84, 115, 143)]"
Images/pandas\panda_41,0.646259297664204,0.33550218039215685,0.441531231372549,0.15239563921568625,"[(14, 19, 13), (15, 20, 14), (13, 18, 12), (11, 16, 10), (12, 17, 11)]"
Images/pandas\panda_42,0.5019635179073414,0.5063493960784313,0.16902323137254902,0.2683592,"[(1, 9, 12), (0, 8, 11), (172, 176, 185), (2, 10, 13), (3, 11, 14)]"
Images/pandas\panda_43,0.5067189563766836,0.4897109490196078,0.15745060392156862,0.26726425098039214,"[(4, 5, 10), (4, 5, 9), (3, 4, 8), (185, 185, 187), (187, 187, 189)]"
Images/pandas\panda_44,0.5643245654751514,0.4883090823529412,0.23622445490196076,0.09942153725490195,"[(19, 18, 13), (37, 34, 29), (37, 34, 27), (36, 33, 28), (35, 32, 27)]"
Images/pandas\panda_45,0.5341689567420583,0.4787189490196078,0.3495859137254902,0.140290431372549,"[(253, 255, 242), (254, 254, 242), (253, 255, 241), (253, 255, 244), (254, 255, 241)]"
Images/pandas\panda_46,0.6911974888697355,0.3742188862745098,0.5277723921568627,0.23724103529411764,"[(3, 4, 8), (4, 5, 9), (2, 3, 7), (5, 6, 10), (6, 7, 11)]"
Images/pandas\panda_47,0.6911974888697355,0.3742188862745098,0.5277723921568627,0.23724103529411764,"[(3, 4, 8), (4, 5, 9), (2, 3, 7), (5, 6, 10), (6, 7, 11)]"
Images/pandas\panda_48,0.6283901157532067,0.40055557647058826,0.3785502901960784,0.11458305882352941,"[(1, 1, 1), (0, 0, 0), (2, 2, 2), (3, 3, 3), (4, 4, 4)]"
Images/pandas\panda_49,0.7801945744685577,0.5018870745098039,0.20004130196078432,0.09857850980392156,"[(255, 255, 255), (254, 254, 254), (3, 3, 3), (253, 253, 253), (4, 2, 3)]"
Images/pandas\panda_50,0.5635916328292729,0.34179774117647055,0.23556566274509802,0.30157507450980386,"[(14, 17, 32), (15, 18, 33), (12, 15, 30), (66, 72, 84), (70, 77, 85)]"
Images/pandas\panda_51,0.5876744084190555,0.4697938666666666,0.1000227137254902,0.2697092862745098,"[(0, 0, 0), (1, 1, 1), (2, 2, 2), (3, 3, 3), (4, 4, 4)]"
Images/pandas\panda_52,0.5033025752408232,0.39375465098039214,0.1291241568627451,0.2949217568627451,"[(32, 31, 37), (33, 32, 38), (34, 33, 39), (31, 30, 36), (36, 35, 41)]"
Images/pandas\panda_53,0.5033025752408232,0.39375465098039214,0.1291241568627451,0.2949217568627451,"[(32, 31, 37), (33, 32, 38), (34, 33, 39), (31, 30, 36), (36, 35, 41)]"
Images/pandas\panda_54,0.8913009868393463,0.3460169411764706,0.20318707450980392,0.1395692862745098,"[(2, 2, 2), (1, 1, 1), (3, 3, 3), (4, 4, 4), (5, 5, 5)]"
Images/pandas\panda_55,0.4230550058667716,0.5478306196078432,0.18759207843137254,0.2791442823529412,"[(29, 33, 42), (27, 31, 40), (28, 31, 40), (29, 32, 41), (33, 36, 45)]"
Images/pandas\panda_56,0.5184257134219825,0.4595388862745098,0.23074985098039216,0.2611254274509804,"[(19, 20, 24), (20, 21, 25), (21, 22, 26), (22, 23, 27), (18, 19, 23)]"
Images/pandas\panda_57,0.47442189991908723,0.4183826039215686,0.34180323137254903,0.14211595294117646,"[(35, 38, 31), (34, 37, 30), (37, 40, 33), (36, 39, 32), (33, 36, 29)]"
Images/pandas\panda_58,0.7807440436360721,0.3049452235294118,0.4127925647058823,0.17401181176470587,"[(255, 255, 255), (8, 9, 13), (10, 11, 15), (7, 8, 12), (9, 10, 14)]"
Images/pandas\panda_59,0.5616741504676381,0.44522581960784313,0.24735276862745098,0.2774760156862745,"[(183, 202, 217), (187, 206, 221), (184, 203, 218), (182, 200, 214), (175, 197, 211)]"
Images/pandas\panda_60,0.5429587427996804,0.4870955764705882,0.20248981960784312,0.29732983529411766,"[(6, 5, 21), (6, 5, 19), (9, 6, 27), (184, 184, 184), (185, 185, 185)]"
Images/pandas\panda_61,0.5930274007923817,0.37626804705882355,0.2202803450980392,0.18505433725490197,"[(17, 19, 16), (18, 20, 17), (16, 18, 15), (15, 17, 14), (21, 23, 20)]"
Images/pandas\panda_62,0.48435432694266445,0.5400269176470588,0.11649855686274509,0.22618476862745096,"[(205, 211, 223), (206, 212, 224), (209, 214, 217), (210, 215, 218), (204, 210, 222)]"
Images/pandas\panda_63,0.6339725524889722,0.5528446431372549,0.15179273725490194,0.3177091921568628,"[(18, 12, 24), (23, 21, 32), (22, 20, 31), (17, 11, 23), (21, 19, 30)]"
Images/pandas\panda_64,0.6293384386241235,0.5235747921568628,0.26439563921568626,0.13899579607843138,"[(255, 255, 255), (0, 0, 0), (1, 1, 1), (255, 255, 253), (254, 254, 254)]"
Images/pandas\panda_65,0.639011576796075,0.5194102901960784,0.1901867294117647,0.1888797333333333,"[(255, 251, 255), (250, 246, 247), (248, 246, 247), (248, 244, 245), (254, 252, 253)]"
Images/pandas\panda_66,0.5124739356503595,0.5023418196078431,0.10032600784313725,0.21659046274509802,"[(87, 89, 84), (91, 93, 90), (89, 91, 86), (92, 94, 91), (93, 95, 92)]"
Images/pandas\panda_67,0.5201277402892853,0.36272263529411763,0.23751016470588235,0.24967502745098039,"[(24, 24, 26), (25, 25, 27), (23, 23, 25), (26, 26, 28), (35, 38, 47)]"
Images/pandas\panda_68,0.5416420481528487,0.480900031372549,0.1846643607843137,0.296311168627451,"[(19, 23, 32), (17, 21, 30), (18, 22, 31), (16, 20, 29), (15, 19, 28)]"
Images/pandas\panda_69,0.5353302730193412,0.4199882196078431,0.32881579607843137,0.22934229019607844,"[(6, 6, 6), (5, 5, 5), (5, 5, 7), (7, 7, 7), (4, 4, 6)]"
Images/pandas\panda_70,0.43670426832928083,0.5550221803921568,0.0746513568627451,0.08882170980392155,"[(175, 174, 170), (176, 175, 171), (181, 178, 173), (174, 173, 169), (178, 177, 173)]"
Images/pandas\panda_71,0.6712005721869366,0.40417327058823527,0.39671383529411763,0.15379203137254902,"[(1, 1, 1), (2, 2, 2), (0, 0, 0), (0, 2, 1), (3, 3, 3)]"
Images/pandas\panda_72,0.9668540366345296,0.28359163921568625,0.23594484705882351,0.2940891137254902,"[(5, 5, 7), (6, 6, 8), (7, 7, 9), (8, 8, 10), (53, 46, 28)]"
Images/pandas\panda_73,0.9668540366345296,0.28359163921568625,0.23594484705882351,0.2940891137254902,"[(5, 5, 7), (6, 6, 8), (7, 7, 9), (8, 8, 10), (53, 46, 28)]"
Images/pandas\panda_74,0.6466528460074688,0.4258301333333333,0.3144797333333333,0.2877387607843137,"[(6, 19, 28), (254, 254, 254), (255, 255, 253), (5, 19, 30), (255, 255, 255)]"
Images/pandas\panda_75,0.8168920853052047,0.3333412549019608,0.20229452549019608,0.22869403921568626,"[(4, 4, 4), (3, 3, 3), (2, 2, 2), (5, 5, 5), (6, 6, 6)]"
Images/pandas\panda_76,0.34917860439514914,0.5604611450980391,0.13633720784313724,0.14138740392156862,"[(168, 168, 168), (174, 176, 175), (25, 25, 25), (24, 24, 24), (170, 170, 170)]"
Images/pandas\panda_77,0.34917860439514914,0.5604611450980391,0.13633720784313724,0.14138740392156862,"[(168, 168, 168), (174, 176, 175), (25, 25, 25), (24, 24, 24), (170, 170, 170)]"
Images/pandas\panda_78,0.3879936456555152,0.4348171921568627,0.44629356862745095,0.07521985882352941,"[(114, 99, 70), (113, 98, 69), (113, 98, 65), (112, 97, 66), (111, 96, 65)]"
Images/pandas\panda_79,0.3879936456555152,0.4348171921568627,0.44629356862745095,0.07521985882352941,"[(114, 99, 70), (113, 98, 69), (113, 98, 65), (112, 97, 66), (111, 96, 65)]"
Images/pandas\panda_80,0.49076847516431044,0.5141133490196078,0.22908475294117647,0.3360073098039215,"[(192, 215, 229), (193, 216, 230), (191, 214, 228), (198, 226, 238), (196, 219, 233)]"
Images/pandas\panda_81,0.41340168301846886,0.5682954039215686,0.193861568627451,0.07310854901960784,"[(194, 184, 182), (195, 185, 183), (193, 183, 181), (191, 181, 179), (197, 187, 185)]"
Images/pandas\panda_82,0.5944769918599756,0.46293697254901955,0.21475278431372546,0.17063210980392154,"[(17, 13, 10), (16, 12, 9), (18, 14, 11), (19, 15, 12), (20, 16, 13)]"
Images/pandas\panda_83,0.5515118335511535,0.6267694745098039,0.35358268235294116,0.21493385098039217,"[(6, 11, 66), (254, 244, 193), (252, 245, 193), (5, 10, 65), (252, 242, 191)]"
Images/pandas\panda_84,0.8172459967776499,0.3332474196078431,0.19510989803921566,0.22533957647058822,"[(3, 3, 3), (4, 4, 4), (2, 2, 2), (5, 5, 5), (6, 6, 6)]"
Images/pandas\panda_85,0.5332532145329552,0.4777016470588235,0.27555687843137255,0.11573673725490195,"[(12, 10, 11), (13, 11, 12), (11, 9, 10), (14, 12, 13), (15, 13, 14)]"
Images/pandas\panda_86,0.557001779167933,0.33189223529411765,0.3840657254901961,0.13500627450980393,"[(16, 22, 22), (17, 23, 23), (15, 21, 21), (14, 20, 20), (18, 24, 24)]"
Images/pandas\panda_87,0.5132745594190681,0.4571109647058823,0.20529003921568625,0.19452583529411763,"[(21, 17, 18), (20, 16, 17), (22, 18, 19), (19, 15, 16), (23, 19, 20)]"
Images/pandas\panda_88,0.6518148912844908,0.4074789490196078,0.22204406274509803,0.30344862745098033,"[(52, 63, 83), (51, 62, 82), (54, 65, 85), (53, 64, 84), (55, 66, 86)]"
Images/pandas\panda_89,0.8833125860907088,0.276776831372549,0.17464089411764705,0.17775050980392157,"[(32, 29, 24), (35, 32, 27), (31, 28, 23), (33, 30, 25), (30, 27, 22)]"
Images/pandas\panda_90,0.8051032990383062,0.28666475294117644,0.22065187450980392,0.18322203921568625,"[(20, 20, 20), (21, 21, 21), (19, 19, 19), (22, 22, 22), (23, 23, 23)]"
Images/pandas\panda_91,0.5762979170555649,0.30675548235294114,0.3175674039215686,0.13039676862745098,"[(58, 51, 35), (57, 50, 34), (43, 48, 41), (59, 52, 36), (55, 64, 43)]"
Images/pandas\panda_92,0.5383291443118742,0.523168988235294,0.2150750431372549,0.1135931294117647,"[(227, 217, 208), (229, 219, 210), (228, 218, 209), (230, 220, 211), (226, 216, 207)]"
Images/pandas\panda_93,0.6663966971808057,0.42879076078431366,0.09792905098039216,0.2656223529411765,"[(34, 34, 36), (35, 35, 37), (36, 36, 38), (33, 33, 35), (46, 49, 42)]"
Images/pandas\panda_94,0.6301905163168648,0.5383792156862744,0.17999648627450981,0.32338985098039214,"[(243, 243, 241), (13, 12, 18), (12, 11, 17), (242, 242, 240), (241, 241, 239)]"
Images/pandas\panda_95,0.6041416669991629,0.3477510274509804,0.23776172549019606,0.14581416470588235,"[(0, 0, 0), (1, 1, 0), (1, 1, 1), (2, 2, 0), (4, 4, 2)]"
Images/pandas\panda_96,0.5635247178257867,0.4433341647058824,0.2495102117647059,0.2779897725490196,"[(187, 206, 221), (181, 199, 213), (181, 200, 215), (184, 201, 217), (171, 193, 207)]"
Images/pandas\panda_97,0.5501142423768686,0.48235262745098034,0.31101323921568624,0.09096090980392156,"[(255, 255, 255), (10, 10, 8), (254, 254, 254), (12, 13, 8), (14, 15, 10)]"
Images/pandas\panda_98,0.5639268742866375,0.4806366431372549,0.4805429176470588,0.06267060392156862,"[(21, 16, 12), (2, 0, 1), (18, 13, 9), (1, 1, 1), (20, 15, 11)]"
Images/pandas\panda_99,0.7384953173180738,0.39453279999999996,0.31234826666666665,0.17493068235294118,"[(14, 18, 19), (13, 17, 18), (12, 16, 17), (13, 15, 12), (16, 20, 21)]"
Images/pandas\panda_100,0.48544055717676005,0.4977541176470588,0.11694156862745098,0.21534705882352942,"[(77, 76, 71), (75, 74, 69), (74, 71, 66), (74, 73, 68), (78, 77, 72)]"
Images/pandas\panda_101,0.8983837487205623,0.30499910588235296,0.187756062745098,0.29070920784313725,"[(18, 13, 17), (18, 14, 15), (17, 13, 14), (19, 14, 18), (17, 12, 16)]"
Images/pandas\panda_102,0.6000269875246904,0.3436264470588235,0.45216087843137254,0.10669976470588236,"[(10, 10, 10), (11, 11, 11), (9, 9, 9), (12, 12, 12), (13, 12, 10)]"
Images/pandas\panda_103,0.4191142300820092,0.4906018352941176,0.3405159058823529,0.13159905882352943,"[(250, 254, 253), (25, 21, 22), (249, 253, 252), (248, 252, 251), (27, 23, 24)]"
Images/pandas\panda_104,0.8540800053298288,0.2802558431372549,0.4297908078431372,0.10535317647058823,"[(0, 0, 0), (1, 1, 1), (38, 39, 34), (2, 2, 2), (38, 38, 36)]"
Images/pandas\panda_105,0.6488545918583395,0.35384916078431367,0.4497934901960784,0.171657631372549,"[(3, 6, 15), (5, 8, 17), (4, 7, 16), (6, 9, 18), (7, 10, 19)]"
Images/pandas\panda_106,0.7605306028714164,0.3531631372549019,0.23095614117647056,0.25165951372549017,"[(253, 253, 251), (252, 252, 250), (251, 251, 249), (250, 250, 248), (249, 249, 247)]"
Images/pandas\panda_107,0.49599101815024127,0.5062320156862744,0.1377395294117647,0.4202710274509804,"[(37, 24, 31), (39, 26, 33), (41, 28, 35), (38, 25, 32), (40, 27, 34)]"
Images/pandas\panda_108,0.349707717454899,0.5826252705882353,0.13990170980392155,0.2527181803921568,"[(207, 209, 208), (206, 208, 207), (204, 206, 205), (205, 207, 206), (203, 205, 204)]"
Images/pandas\panda_109,0.8672783369351724,0.2735595294117647,0.22416106666666666,0.1390876549019608,"[(0, 0, 0), (1, 1, 1), (2, 2, 2), (63, 63, 61), (0, 0, 2)]"
Images/pandas\panda_110,0.6654762834128943,0.30586585098039215,0.32602136470588233,0.1828032470588235,"[(8, 10, 9), (10, 12, 11), (11, 13, 12), (9, 11, 10), (12, 13, 15)]"
Images/pandas\panda_111,0.4674617365813356,0.5023898666666666,0.15488469019607842,0.2951619137254902,"[(145, 149, 158), (146, 150, 159), (147, 151, 160), (148, 152, 161), (129, 135, 147)]"
Images/pandas\panda_112,0.7247908609223153,0.39236938039215685,0.1534910745098039,0.2565981019607843,"[(17, 17, 19), (16, 16, 18), (15, 15, 17), (14, 14, 16), (22, 22, 24)]"
Images/pandas\panda_113,0.39701401346492843,0.5509254431372549,0.1814193882352941,0.14895960784313725,"[(0, 0, 0), (182, 184, 181), (184, 186, 183), (1, 1, 1), (183, 185, 182)]"
Images/pandas\panda_114,0.7857280168290016,0.435385568627451,0.1753864,0.1506772862745098,"[(1, 1, 1), (2, 2, 2), (0, 0, 0), (3, 3, 3), (4, 4, 4)]"
Images/pandas\panda_115,0.6796182466461808,0.35903850980392155,0.3240940862745098,0.1843364862745098,"[(21, 21, 21), (20, 20, 20), (19, 19, 19), (23, 23, 23), (22, 22, 22)]"
Images/pandas\panda_116,0.5228786937132517,0.5286466196078432,0.18939054117647058,0.2779908392156863,"[(0, 0, 0), (1, 1, 1), (2, 2, 2), (1, 0, 0), (3, 3, 3)]"
